Subject,Expertise,Mode,Mode_Order,Trial,Winner,Loser,,WinnerRating,LoserRating,AbsDiff,Time,Correct,CorrectNum
#NAME?,novice,tradeC,1,6,302,260,,6.47826087,4.291666667,2.186594203,1368,correct,1
#NAME?,novice,tradeC,1,7,302,183,,6.47826087,3.368421053,3.109839817,1723,correct,1
#NAME?,novice,tradeC,1,8,302,137,,6.47826087,4.428571429,2.049689441,1180,correct,1
#NAME?,novice,tradeC,1,10,26,131,,6,3.214285714,2.785714286,1526,correct,1
#NAME?,novice,tradeC,1,11,26,89,,6,5.526315789,0.473684211,1467,correct,1
#NAME?,novice,tradeC,1,12,26,194,,6,2.5,3.5,957,correct,1
#NAME?,novice,tradeC,1,13,26,191,,6,3.823529412,2.176470588,947,correct,1
#NAME?,novice,tradeC,1,14,26,228,,6,5.294117647,0.705882353,983,correct,1
#NAME?,novice,tradeC,1,15,26,122,,6,4.15,1.85,997,correct,1
#NAME?,novice,tradeC,1,16,26,5,,6,4.2,1.8,948,correct,1
#NAME?,novice,tradeC,1,17,26,114,,6,2.666666667,3.333333333,990,correct,1
#NAME?,novice,tradeC,1,18,26,15,,6,3.37037037,2.62962963,889,correct,1
#NAME?,novice,tradeC,1,19,26,27,,6,4.166666667,1.833333333,1040,correct,1
#NAME?,novice,tradeC,1,20,26,139,,6,2.473684211,3.526315789,825,correct,1
#NAME?,novice,tradeC,1,21,26,323,,6,2.388888889,3.611111111,974,correct,1
#NAME?,novice,tradeC,1,22,26,w4,,6,4.142857143,1.857142857,889,correct,1
#NAME?,novice,tradeC,1,23,26,76,,6,3.352941176,2.647058824,700,correct,1
#NAME?,novice,tradeC,1,24,26,86,,6,4.928571429,1.071428571,899,correct,1
#NAME?,novice,tradeC,1,25,347,26,,6.25,6,0.25,2153,correct,1
#NAME?,novice,tradeC,1,27,347,198,,6.25,4.928571429,1.321428571,876,correct,1
#NAME?,novice,tradeC,1,28,347,295,,6.25,4.5,1.75,1261,correct,1
#NAME?,novice,tradeC,1,29,347,343,,6.25,5.736842105,0.513157895,1030,correct,1
#NAME?,novice,tradeC,1,30,347,105,,6.25,2.055555556,4.194444444,816,correct,1
#NAME?,novice,tradeC,1,1,93,262,,6.166666667,4.3,1.866666667,3662,correct,1
#NAME?,novice,tradeC,1,2,93,318,,6.166666667,3.666666667,2.5,3976,correct,1
#NAME?,novice,tradeC,1,4,268,193,,5.392857143,4.173913043,1.2189441,2605,correct,1
#NAME?,novice,tradeC,1,5,268,312,,5.392857143,2.24137931,3.151477833,4294,correct,1
#NAME?,novice,tradeC,1,7,268,90,,5.392857143,2.95,2.442857143,4272,correct,1
#NAME?,novice,tradeC,1,8,268,76,,5.392857143,3.352941176,2.039915967,2176,correct,1
#NAME?,novice,tradeC,1,9,268,247,,5.392857143,4,1.392857143,1290,correct,1
#NAME?,novice,tradeC,1,10,268,0,,5.392857143,2.4375,2.955357143,3213,correct,1
#NAME?,novice,tradeC,1,11,268,70,,5.392857143,3.666666667,1.726190476,2511,correct,1
#NAME?,novice,tradeC,1,12,268,184,,5.392857143,4.625,0.767857143,3283,correct,1
#NAME?,novice,tradeC,1,13,268,24,,5.392857143,3.277777778,2.115079365,1673,correct,1
#NAME?,novice,tradeC,1,14,268,102,,5.392857143,2.888888889,2.503968254,4444,correct,1
#NAME?,novice,tradeC,1,15,268,86,,5.392857143,4.928571429,0.464285714,3723,correct,1
#NAME?,novice,tradeC,1,16,181,268,,6,5.392857143,0.607142857,24556,correct,1
#NAME?,novice,tradeC,1,17,181,132,,6,2.96,3.04,4373,correct,1
#NAME?,novice,tradeC,1,18,181,267,,6,4.6,1.4,2971,correct,1
#NAME?,novice,tradeC,1,19,302,181,,6.47826087,6,0.47826087,7883,correct,1
#NAME?,novice,tradeC,1,20,302,114,,6.47826087,2.666666667,3.811594203,1558,correct,1
#NAME?,novice,tradeC,1,21,302,144,,6.47826087,3.363636364,3.114624506,1485,correct,1
#NAME?,novice,tradeC,1,22,302,349,,6.47826087,4.142857143,2.335403727,3843,correct,1
#NAME?,novice,tradeC,1,23,302,337,,6.47826087,6.04,0.43826087,7297,correct,1
#NAME?,novice,tradeC,1,24,302,345,,6.47826087,5.428571429,1.049689441,3974,correct,1
#NAME?,novice,tradeC,1,25,302,207,,6.47826087,3.481481481,2.996779389,4741,correct,1
#NAME?,novice,tradeC,1,26,302,78,,6.47826087,3.2,3.27826087,1829,correct,1
#NAME?,novice,tradeC,1,28,w18,304,,5.681818182,2.473684211,3.208133971,2331,correct,1
#NAME?,novice,tradeC,1,29,w18,168,,5.681818182,3.695652174,1.986166008,2361,correct,1
#NAME?,novice,tradeC,1,30,w18,85,,5.681818182,3.130434783,2.551383399,2024,correct,1
#NAME?,novice,tradeC,1,4,77,264,,3.4,2.882352941,0.517647059,4264,correct,1
#NAME?,novice,tradeC,1,5,77,279,,3.4,2.882352941,0.517647059,5783,correct,1
#NAME?,novice,tradeC,1,6,234,77,,3.62962963,3.4,0.22962963,21161,correct,1
#NAME?,novice,tradeC,1,7,234,284,,3.62962963,2.923076923,0.706552707,1620,correct,1
#NAME?,novice,tradeC,1,8,234,176,,3.62962963,3.541666667,0.087962963,1790,correct,1
#NAME?,novice,tradeC,1,10,328,234,,3.764705882,3.62962963,0.135076252,10274,correct,1
#NAME?,novice,tradeC,1,12,328,202,,3.764705882,3,0.764705882,5828,correct,1
#NAME?,novice,tradeC,1,13,328,304,,3.764705882,2.473684211,1.291021671,3092,correct,1
#NAME?,novice,tradeC,1,14,328,109,,3.764705882,3.227272727,0.537433155,3998,correct,1
#NAME?,novice,tradeC,1,17,328,54,,3.764705882,2.75,1.014705882,1889,correct,1
#NAME?,novice,tradeC,1,20,233,305,,3.571428571,3.217391304,0.354037267,1446,correct,1
#NAME?,novice,tradeC,1,21,233,144,,3.571428571,3.363636364,0.207792207,6077,correct,1
#NAME?,novice,tradeC,1,22,233,78,,3.571428571,3.2,0.371428571,10466,correct,1
#NAME?,novice,tradeC,1,24,335,233,,6,3.571428571,2.428571429,5262,correct,1
#NAME?,novice,tradeC,1,25,335,281,,6,4.095238095,1.904761905,3321,correct,1
#NAME?,novice,tradeC,1,26,335,66,,6,3,3,7424,correct,1
#NAME?,novice,tradeC,1,27,335,249,,6,3.666666667,2.333333333,1939,correct,1
#NAME?,novice,tradeC,1,28,335,103,,6,5.555555556,0.444444444,5128,correct,1
#NAME?,novice,tradeC,1,29,335,86,,6,4.928571429,1.071428571,1927,correct,1
#NAME?,novice,tradeC,0,0,185,76,,4.48,3.352941176,1.127058824,3090,correct,1
#NAME?,novice,tradeC,0,1,185,107,,4.48,3.814814815,0.665185185,10724,correct,1
#NAME?,novice,tradeC,0,2,185,15,,4.48,3.37037037,1.10962963,3928,correct,1
#NAME?,novice,tradeC,0,3,185,195,,4.48,4.25,0.23,1357,correct,1
#NAME?,novice,tradeC,0,4,185,55,,4.48,1.913043478,2.566956522,1267,correct,1
#NAME?,novice,tradeC,0,5,185,180,,4.48,3.15,1.33,2033,correct,1
#NAME?,novice,tradeC,0,6,185,24,,4.48,3.277777778,1.202222222,1552,correct,1
#NAME?,novice,tradeC,0,8,129,148,,4.166666667,3.105263158,1.061403509,1455,correct,1
#NAME?,novice,tradeC,0,11,129,204,,4.166666667,2.476190476,1.690476191,1889,correct,1
#NAME?,novice,tradeC,0,12,129,1,,4.166666667,3.434782609,0.731884058,1473,correct,1
#NAME?,novice,tradeC,0,13,129,156,,4.166666667,2.6,1.566666667,1000,correct,1
#NAME?,novice,tradeC,0,14,129,54,,4.166666667,2.75,1.416666667,1008,correct,1
#NAME?,novice,tradeC,0,17,129,187,,4.166666667,3.277777778,0.888888889,2468,correct,1
#NAME?,novice,tradeC,0,18,129,303,,4.166666667,2.733333333,1.433333334,1743,correct,1
#NAME?,novice,tradeC,0,19,129,41,,4.166666667,3.333333333,0.833333334,1335,correct,1
#NAME?,novice,tradeC,0,20,129,189,,4.166666667,2.363636364,1.803030303,4987,correct,1
#NAME?,novice,tradeC,0,21,129,92,,4.166666667,3.2,0.966666667,1560,correct,1
#NAME?,novice,tradeC,0,23,334,129,,6.045454545,4.166666667,1.878787878,8309,correct,1
#NAME?,novice,tradeC,0,24,334,158,,6.045454545,4.285714286,1.759740259,2622,correct,1
#NAME?,novice,tradeC,0,25,334,60,,6.045454545,4.0625,1.982954545,1407,correct,1
#NAME?,novice,tradeC,0,26,334,108,,6.045454545,4.181818182,1.863636363,2417,correct,1
#NAME?,novice,tradeC,0,27,334,253,,6.045454545,4.1875,1.857954545,5865,correct,1
#NAME?,novice,tradeC,0,28,334,261,,6.045454545,4.055555556,1.989898989,1919,correct,1
#NAME?,novice,tradeC,0,30,172,334,,6.108108108,6.045454545,0.062653563,4503,correct,1
#NAME?,novice,tradeC,2,0,139,223,,2.473684211,1.736842105,0.736842106,1874,correct,1
#NAME?,novice,tradeC,2,1,169,139,,3.736842105,2.473684211,1.263157894,1370,correct,1
#NAME?,novice,tradeC,2,3,130,169,,4.555555556,3.736842105,0.818713451,1074,correct,1
#NAME?,novice,tradeC,2,7,142,130,,5.684210526,4.555555556,1.12865497,1624,correct,1
#NAME?,novice,tradeC,2,8,142,w19,,5.684210526,4.421052632,1.263157894,1290,correct,1
#NAME?,novice,tradeC,2,9,142,326,,5.684210526,3.4,2.284210526,1247,correct,1
#NAME?,novice,tradeC,2,10,142,348,,5.684210526,2.8,2.884210526,1002,correct,1
#NAME?,novice,tradeC,2,11,142,278,,5.684210526,5,0.684210526,1262,correct,1
#NAME?,novice,tradeC,2,12,142,153,,5.684210526,3.75,1.934210526,1296,correct,1
#NAME?,novice,tradeC,2,13,142,271,,5.684210526,4.666666667,1.017543859,1752,correct,1
#NAME?,novice,tradeC,2,14,142,331,,5.684210526,5.666666667,0.017543859,1392,correct,1
#NAME?,novice,tradeC,2,15,142,323,,5.684210526,2.388888889,3.295321637,1504,correct,1
#NAME?,novice,tradeC,2,16,142,190,,5.684210526,2.944444444,2.739766082,1183,correct,1
#NAME?,novice,tradeC,2,17,142,58,,5.684210526,5.619047619,0.065162907,2585,correct,1
#NAME?,novice,tradeC,2,18,142,167,,5.684210526,3.684210526,2,2919,correct,1
#NAME?,novice,tradeC,2,19,142,125,,5.684210526,4.483870968,1.200339558,2681,correct,1
#NAME?,novice,tradeC,2,20,142,101,,5.684210526,4.052631579,1.631578947,985,correct,1
#NAME?,novice,tradeC,2,21,142,108,,5.684210526,4.181818182,1.502392344,1831,correct,1
#NAME?,novice,tradeC,2,24,231,238,,5.090909091,2.714285714,2.376623377,1159,correct,1
#NAME?,novice,tradeC,2,25,231,300,,5.090909091,2.6,2.490909091,777,correct,1
#NAME?,novice,tradeC,2,26,231,95,,5.090909091,3,2.090909091,1128,correct,1
#NAME?,novice,tradeC,2,28,231,314,,5.090909091,2.357142857,2.733766234,1121,correct,1
#NAME?,novice,tradeC,2,29,231,195,,5.090909091,4.25,0.840909091,921,correct,1
#NAME?,novice,tradeC,2,30,231,162,,5.090909091,3.772727273,1.318181818,936,correct,1
#NAME?,novice,tradeC,0,0,19,1,,3.739130435,3.434782609,0.304347826,2275,correct,1
#NAME?,novice,tradeC,0,1,228,19,,5.294117647,3.739130435,1.554987212,2182,correct,1
#NAME?,novice,tradeC,0,3,228,147,,5.294117647,3.4,1.894117647,2375,correct,1
#NAME?,novice,tradeC,0,4,228,204,,5.294117647,2.476190476,2.817927171,2384,correct,1
#NAME?,novice,tradeC,0,5,268,228,,5.392857143,5.294117647,0.098739496,2217,correct,1
#NAME?,novice,tradeC,0,6,268,135,,5.392857143,5.230769231,0.162087912,2730,correct,1
#NAME?,novice,tradeC,0,7,268,213,,5.392857143,2.947368421,2.445488722,2191,correct,1
#NAME?,novice,tradeC,0,8,268,145,,5.392857143,3.833333333,1.55952381,1652,correct,1
#NAME?,novice,tradeC,0,9,268,311,,5.392857143,2.608695652,2.784161491,1491,correct,1
#NAME?,novice,tradeC,0,10,268,306,,5.392857143,4.85,0.542857143,2090,correct,1
#NAME?,novice,tradeC,0,11,268,286,,5.392857143,5.380952381,0.011904762,2303,correct,1
#NAME?,novice,tradeC,0,12,268,265,,5.392857143,4.15,1.242857143,1674,correct,1
#NAME?,novice,tradeC,0,13,268,195,,5.392857143,4.25,1.142857143,2055,correct,1
#NAME?,novice,tradeC,0,14,268,289,,5.392857143,3.939393939,1.453463204,1465,correct,1
#NAME?,novice,tradeC,0,15,268,7,,5.392857143,3.5,1.892857143,2030,correct,1
#NAME?,novice,tradeC,0,17,268,37,,5.392857143,5.2,0.192857143,1324,correct,1
#NAME?,novice,tradeC,0,18,268,94,,5.392857143,4.041666667,1.351190476,1196,correct,1
#NAME?,novice,tradeC,0,19,268,278,,5.392857143,5,0.392857143,1198,correct,1
#NAME?,novice,tradeC,0,20,268,218,,5.392857143,2.947368421,2.445488722,1572,correct,1
#NAME?,novice,tradeC,0,22,268,219,,5.392857143,3.88,1.512857143,1664,correct,1
#NAME?,novice,tradeC,0,23,268,176,,5.392857143,3.541666667,1.851190476,1444,correct,1
#NAME?,novice,tradeC,0,24,268,305,,5.392857143,3.217391304,2.175465839,923,correct,1
#NAME?,novice,tradeC,0,26,268,38,,5.392857143,2.19047619,3.202380953,1332,correct,1
#NAME?,novice,tradeC,0,27,268,192,,5.392857143,3.533333333,1.85952381,1760,correct,1
#NAME?,novice,tradeC,0,28,268,290,,5.392857143,3.947368421,1.445488722,1380,correct,1
#NAME?,novice,tradeC,0,29,268,139,,5.392857143,2.473684211,2.919172932,1028,correct,1
#NAME?,novice,tradeC,0,30,268,25,,5.392857143,3.181818182,2.211038961,1048,correct,1
#NAME?,novice,tradeC,1,0,260,48,,4.291666667,2.666666667,1.625,4139,correct,1
#NAME?,novice,tradeC,1,2,249,189,,3.666666667,2.363636364,1.303030303,2226,correct,1
#NAME?,novice,tradeC,1,3,249,82,,3.666666667,3,0.666666667,1742,correct,1
#NAME?,novice,tradeC,1,10,249,213,,3.666666667,2.947368421,0.719298246,2270,correct,1
#NAME?,novice,tradeC,1,11,249,312,,3.666666667,2.24137931,1.425287357,2232,correct,1
#NAME?,novice,tradeC,1,12,249,90,,3.666666667,2.95,0.716666667,1900,correct,1
#NAME?,novice,tradeC,1,13,249,234,,3.666666667,3.62962963,0.037037037,6038,correct,1
#NAME?,novice,tradeC,1,14,249,157,,3.666666667,2.846153846,0.820512821,1468,correct,1
#NAME?,novice,tradeC,1,17,182,249,,5.571428571,3.666666667,1.904761904,2756,correct,1
#NAME?,novice,tradeC,1,19,182,122,,5.571428571,4.15,1.421428571,1930,correct,1
#NAME?,novice,tradeC,1,20,182,253,,5.571428571,4.1875,1.383928571,5970,correct,1
#NAME?,novice,tradeC,1,21,182,190,,5.571428571,2.944444444,2.626984127,2200,correct,1
#NAME?,novice,tradeC,1,22,182,322,,5.571428571,4.4,1.171428571,1806,correct,1
#NAME?,novice,tradeC,1,23,182,293,,5.571428571,3.956521739,1.614906832,2116,correct,1
#NAME?,novice,tradeC,1,24,182,24,,5.571428571,3.277777778,2.293650793,1532,correct,1
#NAME?,novice,tradeC,1,25,182,270,,5.571428571,5.368421053,0.203007518,5280,correct,1
#NAME?,novice,tradeC,1,26,182,282,,5.571428571,5.555555556,0.015873015,4024,correct,1
#NAME?,novice,tradeC,1,27,182,36,,5.571428571,3.290322581,2.28110599,2780,correct,1
#NAME?,novice,tradeC,1,28,182,215,,5.571428571,2.956521739,2.614906832,1267,correct,1
#NAME?,novice,tradeC,1,29,182,141,,5.571428571,2.090909091,3.48051948,1235,correct,1
#NAME?,novice,tradeC,1,30,182,262,,5.571428571,4.3,1.271428571,2510,correct,1
#NAME?,novice,tradeC,2,1,67,108,,4.5,4.181818182,0.318181818,2490,correct,1
#NAME?,novice,tradeC,2,4,67,76,,4.5,3.352941176,1.147058824,1776,correct,1
#NAME?,novice,tradeC,2,5,172,67,,6.108108108,4.5,1.608108108,1623,correct,1
#NAME?,novice,tradeC,2,6,172,13,,6.108108108,4.631578947,1.476529161,1513,correct,1
#NAME?,novice,tradeC,2,7,172,20,,6.108108108,4.071428571,2.036679537,1208,correct,1
#NAME?,novice,tradeC,2,8,172,w5,,6.108108108,5.454545455,0.653562653,1839,correct,1
#NAME?,novice,tradeC,2,9,172,102,,6.108108108,2.888888889,3.219219219,2312,correct,1
#NAME?,novice,tradeC,2,10,172,182,,6.108108108,5.571428571,0.536679537,3482,correct,1
#NAME?,novice,tradeC,2,11,172,56,,6.108108108,2.52,3.588108108,1078,correct,1
#NAME?,novice,tradeC,2,12,172,159,,6.108108108,2.347826087,3.760282021,1192,correct,1
#NAME?,novice,tradeC,2,13,172,329,,6.108108108,5.166666667,0.941441441,5578,correct,1
#NAME?,novice,tradeC,2,14,172,332,,6.108108108,4.15,1.958108108,2352,correct,1
#NAME?,novice,tradeC,2,15,172,227,,6.108108108,4.344827586,1.763280522,1502,correct,1
#NAME?,novice,tradeC,2,16,172,98,,6.108108108,4.111111111,1.996996997,1281,correct,1
#NAME?,novice,tradeC,2,17,172,217,,6.108108108,5.266666667,0.841441441,1159,correct,1
#NAME?,novice,tradeC,2,18,172,134,,6.108108108,3.833333333,2.274774775,3905,correct,1
#NAME?,novice,tradeC,2,19,172,348,,6.108108108,2.8,3.308108108,1463,correct,1
#NAME?,novice,tradeC,2,20,172,237,,6.108108108,4.375,1.733108108,1049,correct,1
#NAME?,novice,tradeC,2,21,172,63,,6.108108108,3.045454545,3.062653563,1703,correct,1
#NAME?,novice,tradeC,2,23,89,160,,5.526315789,3.736842105,1.789473684,1777,correct,1
#NAME?,novice,tradeC,2,24,89,120,,5.526315789,4.066666667,1.459649122,1967,correct,1
#NAME?,novice,tradeC,2,25,89,19,,5.526315789,3.739130435,1.787185354,1176,correct,1
#NAME?,novice,tradeC,2,26,89,275,,5.526315789,4.047619048,1.478696741,3545,correct,1
#NAME?,novice,tradeC,2,27,89,258,,5.526315789,4.727272727,0.799043062,2088,correct,1
#NAME?,novice,tradeC,2,28,340,89,,6.05,5.526315789,0.523684211,1799,correct,1
#NAME?,novice,tradeC,2,29,340,9,,6.05,2.368421053,3.681578947,1376,correct,1
#NAME?,novice,tradeC,2,30,340,91,,6.05,3.421052632,2.628947368,1008,correct,1
#NAME?,novice,tradeC,2,0,278,83,,5,2.947368421,2.052631579,7476,correct,1
#NAME?,novice,tradeC,2,3,320,82,,4.65,3,1.65,2671,correct,1
#NAME?,novice,tradeC,2,4,336,320,,5.529411765,4.65,0.879411765,2307,correct,1
#NAME?,novice,tradeC,2,5,336,330,,5.529411765,4.65,0.879411765,5961,correct,1
#NAME?,novice,tradeC,2,6,336,178,,5.529411765,4.523809524,1.005602241,3635,correct,1
#NAME?,novice,tradeC,2,7,336,209,,5.529411765,3.142857143,2.386554622,2283,correct,1
#NAME?,novice,tradeC,2,9,265,281,,4.15,4.095238095,0.054761905,1931,correct,1
#NAME?,novice,tradeC,2,11,230,265,,5.9,4.15,1.75,1906,correct,1
#NAME?,novice,tradeC,2,12,230,303,,5.9,2.733333333,3.166666667,3448,correct,1
#NAME?,novice,tradeC,2,13,230,51,,5.9,4.476190476,1.423809524,2101,correct,1
#NAME?,novice,tradeC,2,14,230,188,,5.9,3.181818182,2.718181818,3145,correct,1
#NAME?,novice,tradeC,2,15,230,65,,5.9,3.512195122,2.387804878,2379,correct,1
#NAME?,novice,tradeC,2,16,230,310,,5.9,5.24,0.66,2235,correct,1
#NAME?,novice,tradeC,2,17,230,224,,5.9,4.444444444,1.455555556,2027,correct,1
#NAME?,novice,tradeC,2,18,230,134,,5.9,3.833333333,2.066666667,2404,correct,1
#NAME?,novice,tradeC,2,19,230,21,,5.9,4.5625,1.3375,2695,correct,1
#NAME?,novice,tradeC,2,20,230,49,,5.9,3.785714286,2.114285714,2610,correct,1
#NAME?,novice,tradeC,2,21,230,76,,5.9,3.352941176,2.547058824,2149,correct,1
#NAME?,novice,tradeC,2,22,230,105,,5.9,2.055555556,3.844444444,2052,correct,1
#NAME?,novice,tradeC,2,23,230,145,,5.9,3.833333333,2.066666667,1918,correct,1
#NAME?,novice,tradeC,2,24,230,345,,5.9,5.428571429,0.471428571,4028,correct,1
#NAME?,novice,tradeC,2,27,120,154,,4.066666667,3.48,0.586666667,1883,correct,1
#NAME?,novice,tradeC,2,29,120,163,,4.066666667,2.526315789,1.540350878,1822,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,0,299,206,,6.45,3.857142857,2.592857143,3172,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,1,299,314,,6.45,2.357142857,4.092857143,2221,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,2,299,104,,6.45,4.045454545,2.404545455,1469,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,3,299,307,,6.45,1.555555556,4.894444444,1785,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,4,299,w15,,6.45,5.076923077,1.373076923,1745,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,5,299,136,,6.45,4.681818182,1.768181818,2285,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,6,299,29,,6.45,3.8,2.65,2710,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,7,299,252,,6.45,3.285714286,3.164285714,1456,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,8,299,195,,6.45,4.25,2.2,1920,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,9,299,336,,6.45,5.529411765,0.920588235,2422,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,10,299,w14,,6.45,6.1875,0.2625,1711,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,11,299,161,,6.45,4.473684211,1.976315789,1666,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,12,299,101,,6.45,4.052631579,2.397368421,5673,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,13,299,276,,6.45,6,0.45,3851,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,14,299,114,,6.45,2.666666667,3.783333333,943,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,15,299,253,,6.45,4.1875,2.2625,1194,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,16,299,155,,6.45,3.227272727,3.222727273,1216,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,17,299,132,,6.45,2.96,3.49,1291,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,18,299,92,,6.45,3.2,3.25,1056,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,19,299,13,,6.45,4.631578947,1.818421053,1504,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,20,299,137,,6.45,4.428571429,2.021428571,961,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,21,299,320,,6.45,4.65,1.8,2679,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,22,299,25,,6.45,3.181818182,3.268181818,912,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,23,299,277,,6.45,3.8125,2.6375,1469,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,24,299,295,,6.45,4.5,1.95,1608,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,25,299,228,,6.45,5.294117647,1.155882353,2365,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,26,299,315,,6.45,2.703703704,3.746296296,1368,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,27,299,312,,6.45,2.24137931,4.20862069,823,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,28,299,237,,6.45,4.375,2.075,847,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,29,299,72,,6.45,4.55,1.9,1379,correct,1
-Kmin7xpLfekn3cs9uU-,novice,tradeC,1,30,299,269,,6.45,6.222222222,0.227777778,3210,correct,1
#NAME?,novice,tradeC,0,2,2,192,,3.736842105,3.533333333,0.203508772,5608,correct,1
#NAME?,novice,tradeC,0,3,322,2,,4.4,3.736842105,0.663157895,3279,correct,1
#NAME?,novice,tradeC,0,4,322,101,,4.4,4.052631579,0.347368421,22596,correct,1
#NAME?,novice,tradeC,0,7,211,91,,4.095238095,3.421052632,0.674185463,4618,correct,1
#NAME?,novice,tradeC,0,8,211,149,,4.095238095,3.85,0.245238095,12275,correct,1
#NAME?,novice,tradeC,0,9,211,25,,4.095238095,3.181818182,0.913419913,2755,correct,1
#NAME?,novice,tradeC,0,10,211,7,,4.095238095,3.5,0.595238095,6505,correct,1
#NAME?,novice,tradeC,0,11,211,65,,4.095238095,3.512195122,0.583042973,6717,correct,1
#NAME?,novice,tradeC,0,12,211,131,,4.095238095,3.214285714,0.880952381,2522,correct,1
#NAME?,novice,tradeC,0,14,211,109,,4.095238095,3.227272727,0.867965368,3899,correct,1
#NAME?,novice,tradeC,0,20,306,222,,4.85,3.227272727,1.622727273,9463,correct,1
#NAME?,novice,tradeC,0,24,252,156,,3.285714286,2.6,0.685714286,2445,correct,1
#NAME?,novice,tradeC,0,25,252,323,,3.285714286,2.388888889,0.896825397,1727,correct,1
#NAME?,novice,tradeC,0,26,252,305,,3.285714286,3.217391304,0.068322982,1570,correct,1
#NAME?,novice,tradeC,0,27,252,22,,3.285714286,3.076923077,0.208791209,3173,correct,1
#NAME?,novice,tradeC,1,0,86,30,,4.928571429,2.333333333,2.595238096,7498,correct,1
#NAME?,novice,tradeC,1,1,86,252,,4.928571429,3.285714286,1.642857143,2487,correct,1
#NAME?,novice,tradeC,1,2,86,36,,4.928571429,3.290322581,1.638248848,3093,correct,1
#NAME?,novice,tradeC,1,3,152,86,,5.388888889,4.928571429,0.46031746,2965,correct,1
#NAME?,novice,tradeC,1,4,152,33,,5.388888889,4.909090909,0.47979798,1716,correct,1
#NAME?,novice,tradeC,1,5,152,153,,5.388888889,3.75,1.638888889,1294,correct,1
#NAME?,novice,tradeC,1,7,267,146,,4.6,3.708333333,0.891666667,1219,correct,1
#NAME?,novice,tradeC,1,8,267,56,,4.6,2.52,2.08,1491,correct,1
#NAME?,novice,tradeC,1,9,267,161,,4.6,4.473684211,0.126315789,1890,correct,1
#NAME?,novice,tradeC,1,10,267,159,,4.6,2.347826087,2.252173913,1523,correct,1
#NAME?,novice,tradeC,1,11,267,128,,4.6,3.130434783,1.469565217,1175,correct,1
#NAME?,novice,tradeC,1,12,342,267,,6.083333333,4.6,1.483333333,1478,correct,1
#NAME?,novice,tradeC,1,13,342,76,,6.083333333,3.352941176,2.730392157,1339,correct,1
#NAME?,novice,tradeC,1,14,342,261,,6.083333333,4.055555556,2.027777777,1229,correct,1
#NAME?,novice,tradeC,1,15,342,205,,6.083333333,4.333333333,1.75,3888,correct,1
#NAME?,novice,tradeC,1,16,342,74,,6.083333333,5.473684211,0.609649122,2416,correct,1
#NAME?,novice,tradeC,1,17,346,342,,6.28,6.083333333,0.196666667,3401,correct,1
#NAME?,novice,tradeC,1,18,346,283,,6.28,3.347826087,2.932173913,1475,correct,1
#NAME?,novice,tradeC,1,19,346,149,,6.28,3.85,2.43,1036,correct,1
#NAME?,novice,tradeC,1,20,346,15,,6.28,3.37037037,2.90962963,1108,correct,1
#NAME?,novice,tradeC,1,21,346,186,,6.28,4.533333333,1.746666667,1231,correct,1
#NAME?,novice,tradeC,1,22,346,291,,6.28,3.5,2.78,1205,correct,1
#NAME?,novice,tradeC,1,24,270,248,,5.368421053,3.588235294,1.780185759,1215,correct,1
#NAME?,novice,tradeC,1,25,270,223,,5.368421053,1.736842105,3.631578948,1513,correct,1
#NAME?,novice,tradeC,1,27,270,315,,5.368421053,2.703703704,2.664717349,2307,correct,1
