Subject,Expertise,Mode,Mode_Order,Trial,Winner,Loser,WinnerRating,LoserRating,AbsDiff,Time,Correct,CorrectNum
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,8,66,266,3.25,5.538461538,2.288461538,5843,incorrect,0
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,9,15,59,4,4,0,2307,correct,1
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,10,w19,323,4.333333333,2.272727273,2.06060606,3103,correct,1
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,11,248,256,4.571428571,3.333333333,1.238095238,11054,correct,1
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,12,92,25,3.333333333,3.555555556,0.222222223,8618,incorrect,0
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,13,226,257,5.066666667,4.5,0.566666667,4093,correct,1
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,14,250,213,5.75,3,2.75,2451,correct,1
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,15,181,338,5.818181818,5.125,0.693181818,1933,correct,1
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,16,13,145,4.666666667,4.375,0.291666667,4303,correct,1
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,17,181,w19,5.818181818,4.333333333,1.484848485,1817,correct,1
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,18,101,248,4.181818182,4.571428571,0.389610389,3632,incorrect,0
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,19,226,250,5.066666667,5.75,0.683333333,8813,incorrect,0
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,20,103,241,5.571428571,4.923076923,0.648351648,3456,correct,1
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,21,92,15,3.333333333,4,0.666666667,4716,incorrect,0
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,22,66,324,3.25,3.75,0.5,3580,incorrect,0
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,23,258,262,4.285714286,5,0.714285714,3309,incorrect,0
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,24,103,13,5.571428571,4.666666667,0.904761904,5668,correct,1
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,25,258,101,4.285714286,4.181818182,0.103896104,7106,correct,1
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,26,226,66,5.066666667,3.25,1.816666667,6963,correct,1
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,27,181,92,5.818181818,3.333333333,2.484848485,1806,correct,1
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,28,258,226,4.285714286,5.066666667,0.780952381,11260,incorrect,0
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,29,181,103,5.818181818,5.571428571,0.246753247,1762,correct,1
-Kc4v6Te7L6ZC__dRyRe,expert,tournamentN,2,30,181,258,5.818181818,4.285714286,1.532467532,1522,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,0,231,159,5.818181818,2.333333333,3.484848485,3646,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,1,231,106,5.818181818,6.142857143,0.324675325,6062,incorrect,0
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,2,339,231,6.846153846,5.818181818,1.027972028,8321,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,3,339,193,6.846153846,4.692307692,2.153846154,1747,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,4,339,145,6.846153846,4.375,2.471153846,1541,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,5,339,223,6.846153846,1.833333333,5.012820513,1727,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,6,339,185,6.846153846,5.071428571,1.774725275,1704,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,7,339,203,6.846153846,5.333333333,1.512820513,3385,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,8,339,23,6.846153846,3.75,3.096153846,1940,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,9,339,160,6.846153846,4,2.846153846,1288,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,10,339,305,6.846153846,4,2.846153846,1060,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,11,339,227,6.846153846,4.733333333,2.112820513,1922,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,12,339,137,6.846153846,5.125,1.721153846,1945,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,13,339,190,6.846153846,3.285714286,3.56043956,1367,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,14,339,0,6.846153846,2.625,4.221153846,1357,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,15,339,306,6.846153846,5.090909091,1.755244755,1600,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,16,339,109,6.846153846,3.777777778,3.068376068,1568,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,17,339,173,6.846153846,4.461538462,2.384615384,1349,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,18,339,49,6.846153846,4.2,2.646153846,1206,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,19,339,267,6.846153846,3.888888889,2.957264957,2230,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,20,339,244,6.846153846,4.571428571,2.274725275,1417,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,21,339,179,6.846153846,3.916666667,2.929487179,2143,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,22,339,279,6.846153846,2.727272727,4.118881119,1326,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,23,339,328,6.846153846,4.615384615,2.230769231,2301,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,24,339,46,6.846153846,3.714285714,3.131868132,1118,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,25,339,69,6.846153846,3.6,3.246153846,1019,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,26,339,269,6.846153846,7.0625,0.216346154,12794,incorrect,0
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,27,339,300,6.846153846,2.8,4.046153846,1211,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,28,339,58,6.846153846,5.6,1.246153846,1332,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,29,339,257,6.846153846,4.5,2.346153846,1818,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tradeN,1,30,339,237,6.846153846,4.384615385,2.461538461,1705,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,0,262,81,5,3.166666667,1.833333333,5265,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,1,290,170,4.5,5.666666667,1.166666667,5222,incorrect,0
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,2,240,221,4.714285714,4.1,0.614285714,3181,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,3,320,18,5.5,4,1.5,3349,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,4,219,229,3.818181818,3,0.818181818,3931,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,5,19,323,4,2.272727273,1.727272727,4280,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,6,310,112,5.3125,3.928571429,1.383928571,3609,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,7,101,107,4.181818182,4.4,0.218181818,3863,incorrect,0
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,8,w2,207,7.5,4.333333333,3.166666667,4769,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,9,327,236,3.4,2.555555556,0.844444444,3243,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,10,22,131,3,4.666666667,1.666666667,14084,incorrect,0
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,11,302,214,6.454545455,3.25,3.204545455,1732,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,12,w0,266,5.714285714,5.538461538,0.175824176,2330,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,13,108,168,4.578947368,3.875,0.703947368,7857,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,14,153,65,4.2,4.25,0.05,7092,incorrect,0
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,15,w11,330,5.25,4.888888889,0.361111111,4509,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,16,w11,19,5.25,4,1.25,3465,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,17,108,219,4.578947368,3.818181818,0.76076555,2646,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,18,101,320,4.181818182,5.5,1.318181818,4245,incorrect,0
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,19,240,327,4.714285714,3.4,1.314285714,2215,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,20,290,310,4.5,5.3125,0.8125,2838,incorrect,0
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,21,w2,w0,7.5,5.714285714,1.785714286,3686,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,22,302,22,6.454545455,3,3.454545455,2650,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,23,262,153,5,4.2,0.8,3916,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,24,302,240,6.454545455,4.714285714,1.740259741,2055,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,25,262,w11,5,5.25,0.25,8610,incorrect,0
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,26,w2,290,7.5,4.5,3.0,2393,correct,1
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,27,101,108,4.181818182,4.578947368,0.397129186,3525,incorrect,0
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,28,101,262,4.181818182,5,0.818181818,5337,incorrect,0
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,29,302,w2,6.454545455,7.5,1.045454545,9843,incorrect,0
-KmjQsC5nzZ1xqtQE6Qs,novice,tournamentN,0,30,302,101,6.454545455,4.181818182,2.272727273,1345,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,0,211,270,4.625,6,1.375,2768,incorrect,0
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,1,211,196,4.625,4.666666667,0.041666667,2504,incorrect,0
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,2,211,131,4.625,4.666666667,0.041666667,1761,incorrect,0
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,3,172,211,6.523809524,4.625,1.898809524,1554,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,4,172,92,6.523809524,3.333333333,3.190476191,1123,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,5,172,w14,6.523809524,6.833333333,0.309523809,3183,incorrect,0
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,6,172,39,6.523809524,4.5,2.023809524,1384,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,7,172,185,6.523809524,5.071428571,1.452380953,1664,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,8,172,268,6.523809524,5.25,1.273809524,1592,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,9,172,115,6.523809524,3.636363636,2.887445888,1074,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,10,172,15,6.523809524,4,2.523809524,944,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,11,172,113,6.523809524,4.692307692,1.831501832,1222,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,12,172,245,6.523809524,4.75,1.773809524,880,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,13,172,43,6.523809524,4.789473684,1.73433584,2042,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,14,172,160,6.523809524,4,2.523809524,1616,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,15,172,118,6.523809524,5.25,1.273809524,1198,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,16,172,72,6.523809524,4.545454545,1.978354979,912,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,17,172,99,6.523809524,3.333333333,3.190476191,866,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,18,172,56,6.523809524,3.142857143,3.380952381,922,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,19,172,18,6.523809524,4,2.523809524,826,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,20,172,328,6.523809524,4.615384615,1.908424909,1008,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,21,172,119,6.523809524,3.888888889,2.634920635,1226,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,22,172,81,6.523809524,3.166666667,3.357142857,812,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,23,172,215,6.523809524,3.555555556,2.968253968,749,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,24,172,23,6.523809524,3.75,2.773809524,883,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,25,103,172,5.571428571,6.523809524,0.952380953,3935,incorrect,0
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,26,103,132,5.571428571,3.2,2.371428571,1954,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,27,103,269,5.571428571,7.0625,1.491071429,1014,incorrect,0
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,28,103,3,5.571428571,4.571428571,1.0,1462,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,29,103,89,5.571428571,5.25,0.321428571,1398,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tradeN,1,30,103,223,5.571428571,1.833333333,3.738095238,944,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,0,224,165,4.222222222,5.3,1.077777778,3758,incorrect,0
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,1,197,34,4.25,2.857142857,1.392857143,5715,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,2,255,41,4.444444444,3.875,0.569444444,4553,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,3,298,148,6.4,3.875,2.525,1730,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,4,52,200,4.333333333,4.846153846,0.512820513,2775,incorrect,0
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,5,207,62,4.333333333,2.9,1.433333333,1795,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,6,102,90,3.5,3.5,0.0,3834,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,7,321,339,4.636363636,6.846153846,2.20979021,4525,incorrect,0
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,8,349,248,4.3,4.571428571,0.271428571,3290,incorrect,0
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,9,181,83,5.818181818,3,2.818181818,2578,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,10,37,157,5.363636364,3.454545455,1.909090909,2888,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,11,315,163,3.375,2.818181818,0.556818182,5073,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,12,86,144,4.25,4,0.25,1259,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,13,335,0,6.888888889,2.625,4.263888889,1840,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,14,136,66,5,3.25,1.75,3030,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,15,300,85,2.8,3.857142857,1.057142857,2266,incorrect,0
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,16,181,349,5.818181818,4.3,1.518181818,1206,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,17,321,197,4.636363636,4.25,0.386363636,1227,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,18,224,37,4.222222222,5.363636364,1.141414142,3203,incorrect,0
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,19,207,315,4.333333333,3.375,0.958333333,2393,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,20,300,255,2.8,4.444444444,1.644444444,7378,incorrect,0
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,21,86,52,4.25,4.333333333,0.083333333,1608,incorrect,0
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,22,102,136,3.5,5,1.5,3254,incorrect,0
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,23,298,335,6.4,6.888888889,0.488888889,1924,incorrect,0
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,24,86,102,4.25,3.5,0.75,1718,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,25,298,321,6.4,4.636363636,1.763636364,3972,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,26,224,300,4.222222222,2.8,1.422222222,2312,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,27,181,207,5.818181818,4.333333333,1.484848485,1586,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,28,86,224,4.25,4.222222222,0.027777778,1475,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,29,298,181,6.4,5.818181818,0.581818182,3456,correct,1
-Kmj-fEi3P9G4QjDn6ls,novice,tournamentN,2,30,298,86,6.4,4.25,2.15,2364,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,0,40,20,5,4,1,9254,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,1,306,40,5.090909091,5,0.090909091,6837,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,2,306,170,5.090909091,5.666666667,0.575757576,4396,incorrect,0
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,3,306,300,5.090909091,2.8,2.290909091,4454,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,4,209,306,3.583333333,5.090909091,1.507575758,4113,incorrect,0
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,5,209,109,3.583333333,3.777777778,0.194444445,2255,incorrect,0
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,6,209,175,3.583333333,4.315789474,0.732456141,1940,incorrect,0
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,7,209,2,3.583333333,4.444444444,0.861111111,4904,incorrect,0
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,8,316,209,5.833333333,3.583333333,2.25,1662,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,9,286,316,5.9,5.833333333,0.066666667,1592,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,10,286,151,5.9,3.25,2.65,1899,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,11,286,83,5.9,3,2.9,1543,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,12,286,154,5.9,3.272727273,2.627272727,1908,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,13,286,243,5.9,5,0.9,1632,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,14,286,183,5.9,4.111111111,1.788888889,4219,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,15,286,202,5.9,3.8,2.1,1788,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,16,250,286,5.75,5.9,0.15,4831,incorrect,0
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,17,235,250,7.125,5.75,1.375,1641,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,18,235,62,7.125,2.9,4.225,1503,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,19,235,201,7.125,4.8,2.325,3434,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,20,235,35,7.125,2.727272727,4.397727273,1447,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,21,235,256,7.125,3.333333333,3.791666667,1350,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,22,235,241,7.125,4.923076923,2.201923077,1511,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,23,235,166,7.125,3.0625,4.0625,1155,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,24,337,235,6.384615385,7.125,0.740384615,1613,incorrect,0
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,25,337,236,6.384615385,2.555555556,3.829059829,2877,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,26,337,9,6.384615385,2.3,4.084615385,1131,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,27,337,17,6.384615385,4.666666667,1.717948718,5142,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,28,337,247,6.384615385,4.25,2.134615385,1131,correct,1
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,29,196,337,4.666666667,6.384615385,1.717948718,5705,incorrect,0
-KjLFFsbuS6PZVubdClH,expert,tradeN,0,30,196,88,4.666666667,4.454545455,0.212121212,1520,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,0,349,27,4.3,5.5,1.2,5810,incorrect,0
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,1,92,95,3.333333333,3.111111111,0.222222222,2716,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,2,333,w5,3.666666667,6.333333333,2.666666666,2545,incorrect,0
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,3,270,328,6,4.615384615,1.384615385,4186,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,4,200,148,4.846153846,3.875,0.971153846,1479,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,5,89,229,5.25,3,2.25,3354,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,6,298,54,6.4,3.071428571,3.328571429,1847,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,7,32,197,5.272727273,4.25,1.022727273,1673,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,8,169,73,4.333333333,4.4375,0.104166667,1365,incorrect,0
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,9,130,245,5,4.75,0.25,3548,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,10,51,188,4.785714286,3.529411765,1.256302521,2093,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,11,340,63,5.2,3.6,1.6,1810,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,12,134,238,4.363636364,3.125,1.238636364,3629,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,13,123,96,5.454545455,3.588235294,1.866310161,1843,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,14,135,192,5.285714286,3.75,1.535714286,1447,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,15,204,107,2.846153846,4.4,1.553846154,6549,incorrect,0
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,16,298,32,6.4,5.272727273,1.127272727,1524,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,17,130,134,5,4.363636364,0.636363636,1293,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,18,51,92,4.785714286,3.333333333,1.452380953,1415,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,19,340,169,5.2,4.333333333,0.866666667,1785,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,20,200,89,4.846153846,5.25,0.403846154,2711,incorrect,0
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,21,123,270,5.454545455,6,0.545454545,1204,incorrect,0
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,22,333,135,3.666666667,5.285714286,1.619047619,1924,incorrect,0
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,23,349,204,4.3,2.846153846,1.453846154,2069,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,24,340,130,5.2,5,0.2,1761,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,25,51,123,4.785714286,5.454545455,0.668831169,4082,incorrect,0
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,26,298,349,6.4,4.3,2.1,2481,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,27,333,200,3.666666667,4.846153846,1.179487179,1398,incorrect,0
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,28,340,333,5.2,3.666666667,1.533333333,2627,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,29,298,51,6.4,4.785714286,1.614285714,1268,correct,1
-KjLFFsbuS6PZVubdClH,expert,tournamentN,2,30,340,298,5.2,6.4,1.2,1407,incorrect,0
-KjJwJtnTPwU2QW0fsdI,expert,tradeN,0,0,123,253,5.454545455,5,0.454545455,2922,correct,1
-KjJwJtnTPwU2QW0fsdI,expert,tradeN,0,1,123,239,5.454545455,3.111111111,2.343434344,1044,correct,1
-KjJwJtnTPwU2QW0fsdI,expert,tradeN,0,2,123,282,5.454545455,5.6,0.145454545,1004,incorrect,0
-KjJwJtnTPwU2QW0fsdI,expert,tradeN,0,3,123,348,5.454545455,3.285714286,2.168831169,1008,correct,1
-KjJwJtnTPwU2QW0fsdI,expert,tradeN,0,4,343,123,5.818181818,5.454545455,0.363636363,2304,correct,1
-KjJwJtnTPwU2QW0fsdI,expert,tradeN,0,5,343,170,5.818181818,5.666666667,0.151515151,1234,correct,1
-KjJwJtnTPwU2QW0fsdI,expert,tradeN,0,6,343,153,5.818181818,4.2,1.618181818,884,correct,1
-KjJwJtnTPwU2QW0fsdI,expert,tradeN,0,7,58,343,5.6,5.818181818,0.218181818,2355,incorrect,0
-KjJwJtnTPwU2QW0fsdI,expert,tradeN,0,8,58,327,5.6,3.4,2.2,1095,correct,1
-KjJwJtnTPwU2QW0fsdI,expert,tradeN,0,9,58,3,5.6,4.571428571,1.028571429,1216,correct,1
-KjJwJtnTPwU2QW0fsdI,expert,tradeN,0,10,58,175,5.6,4.315789474,1.284210526,983,correct,1
-KjJwJtnTPwU2QW0fsdI,expert,tradeN,0,11,58,317,5.6,4.583333333,1.016666667,1060,correct,1
-KjJwJtnTPwU2QW0fsdI,expert,tradeN,0,12,58,135,5.6,5.285714286,0.314285714,1150,correct,1
-KjJwJtnTPwU2QW0fsdI,expert,tradeN,0,13,58,43,5.6,4.789473684,0.810526316,919,correct,1
-KjJwJtnTPwU2QW0fsdI,expert,tradeN,0,14,198,58,5.8,5.6,0.2,5087,correct,1
