Subject,Expertise,Mode,Mode_Order,Trial,Winner,Loser,WinnerRating,LoserRating,AbsDiff,Time,Correct,CorrectNum
-KkNY86s6zNul22FpW9d,novice,tradeC,0,27,250,245,5.291666667,3.6,1.691666667,1969,correct,1
-KkNY86s6zNul22FpW9d,novice,tradeC,0,28,298,250,6.2,5.291666667,0.908333333,20891,correct,1
-KkNY86s6zNul22FpW9d,novice,tradeC,0,29,298,208,6.2,4.0625,2.1375,5096,correct,1
-KkNY86s6zNul22FpW9d,novice,tradeC,0,30,298,262,6.2,4.3,1.9,3555,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,0,135,191,5.230769231,3.823529412,1.407239819,2024,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,1,278,33,5,4.909090909,0.090909091,2184,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,2,228,56,5.294117647,2.52,2.774117647,1732,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,3,15,198,3.37037037,4.928571429,1.558201059,4310,incorrect,0
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,4,183,41,3.368421053,3.333333333,0.03508772,2328,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,5,133,92,4.590909091,3.2,1.390909091,4601,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,6,60,199,4.0625,4.722222222,0.659722222,1721,incorrect,0
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,7,24,156,3.277777778,2.6,0.677777778,2115,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,8,93,91,6.166666667,3.421052632,2.745614035,2373,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,9,316,134,5.111111111,3.833333333,1.277777778,2296,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,10,184,101,4.625,4.052631579,0.572368421,2328,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,11,289,50,3.939393939,5.047619048,1.108225109,4433,incorrect,0
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,12,182,265,5.571428571,4.15,1.421428571,2914,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,13,w16,59,5.210526316,3.740740741,1.469785575,1597,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,14,339,293,6.75,3.956521739,2.793478261,2239,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,15,65,323,3.512195122,2.388888889,1.123306233,3611,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,16,183,289,3.368421053,3.939393939,0.570972886,5164,incorrect,0
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,17,w16,316,5.210526316,5.111111111,0.099415205,5074,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,18,135,184,5.230769231,4.625,0.605769231,2689,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,19,228,24,5.294117647,3.277777778,2.016339869,4342,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,20,93,339,6.166666667,6.75,0.583333333,5670,incorrect,0
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,21,60,278,4.0625,5,0.9375,1677,incorrect,0
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,22,133,15,4.590909091,3.37037037,1.220538721,2856,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,23,182,65,5.571428571,3.512195122,2.059233449,1969,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,24,93,182,6.166666667,5.571428571,0.595238096,1946,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,25,w16,183,5.210526316,3.368421053,1.842105263,1541,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,26,228,135,5.294117647,5.230769231,0.063348416,4658,correct,1
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,27,60,133,4.0625,4.590909091,0.528409091,1732,incorrect,0
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,28,60,228,4.0625,5.294117647,1.231617647,2003,incorrect,0
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,29,w16,93,5.210526316,6.166666667,0.956140351,2319,incorrect,0
-KkNY86s6zNul22FpW9d,novice,tournamentC,1,30,60,w16,4.0625,5.210526316,1.148026316,6602,incorrect,0
-KXgaMOydvufTOGIbXXm,novice,tradeC,,0,333,206,4.5625,3.857142857,0.705357143,8894,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,1,43,333,4.181818182,4.5625,0.380681818,22343,incorrect,0
-KXgaMOydvufTOGIbXXm,novice,tradeC,,2,43,83,4.181818182,2.947368421,1.234449761,3535,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,3,43,1,4.181818182,3.434782609,0.747035573,3922,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,4,279,43,2.882352941,4.181818182,1.299465241,3748,incorrect,0
-KXgaMOydvufTOGIbXXm,novice,tradeC,,5,279,40,2.882352941,4.08,1.197647059,5568,incorrect,0
-KXgaMOydvufTOGIbXXm,novice,tradeC,,6,279,192,2.882352941,3.533333333,0.650980392,11926,incorrect,0
-KXgaMOydvufTOGIbXXm,novice,tradeC,,7,279,47,2.882352941,2.475,0.407352941,4283,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,8,279,343,2.882352941,5.736842105,2.854489164,3391,incorrect,0
-KXgaMOydvufTOGIbXXm,novice,tradeC,,9,279,335,2.882352941,6,3.117647059,3510,incorrect,0
-KXgaMOydvufTOGIbXXm,novice,tradeC,,10,279,220,2.882352941,2.464285714,0.418067227,2413,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,11,279,156,2.882352941,2.6,0.282352941,3132,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,12,199,279,4.722222222,2.882352941,1.839869281,3362,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,13,199,10,4.722222222,3.733333333,0.988888889,3950,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,14,199,w18,4.722222222,5.681818182,0.95959596,2675,incorrect,0
-KXgaMOydvufTOGIbXXm,novice,tradeC,,15,241,199,4.869565217,4.722222222,0.147342995,5549,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,16,241,129,4.869565217,4.166666667,0.70289855,11382,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,17,241,36,4.869565217,3.290322581,1.579242636,1572,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,18,241,263,4.869565217,4.391304348,0.478260869,2457,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,19,241,191,4.869565217,3.823529412,1.046035805,2827,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,20,100,241,4.25,4.869565217,0.619565217,3156,incorrect,0
-KXgaMOydvufTOGIbXXm,novice,tradeC,,21,217,100,5.266666667,4.25,1.016666667,4254,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,22,217,209,5.266666667,3.142857143,2.123809524,2162,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,23,217,175,5.266666667,3.825,1.441666667,4248,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,24,217,111,5.266666667,4.6875,0.579166667,3913,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,25,217,162,5.266666667,3.772727273,1.493939394,1842,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,26,217,18,5.266666667,3.52173913,1.744927537,1372,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,27,270,217,5.368421053,5.266666667,0.101754386,5403,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,28,270,143,5.368421053,4.3,1.068421053,3908,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,29,270,323,5.368421053,2.388888889,2.979532164,1926,correct,1
-KXgaMOydvufTOGIbXXm,novice,tradeC,,30,270,235,5.368421053,6.578947368,1.210526315,4231,incorrect,0
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,0,320,145,4.65,3.833333333,0.816666667,7185,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,1,30,60,2.333333333,4.0625,1.729166667,2728,incorrect,0
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,2,230,115,5.9,3.5,2.4,6398,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,3,119,238,3.421052632,2.714285714,0.706766918,8297,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,4,174,322,3.789473684,4.4,0.610526316,3692,incorrect,0
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,5,170,244,4.76,4.263157895,0.496842105,3959,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,6,89,w5,5.526315789,5.454545455,0.071770334,2755,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,7,189,224,2.363636364,4.444444444,2.08080808,6125,incorrect,0
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,8,349,233,4.142857143,3.571428571,0.571428572,5876,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,9,332,28,4.15,4,0.15,6796,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,10,160,132,3.736842105,2.96,0.776842105,5136,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,11,58,168,5.619047619,3.695652174,1.923395445,5136,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,12,317,38,4,2.19047619,1.80952381,3694,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,13,339,140,6.75,2.8,3.95,2517,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,14,85,56,3.130434783,2.52,0.610434783,7241,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,15,299,252,6.45,3.285714286,3.164285714,3991,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,16,320,189,4.65,2.363636364,2.286363636,2724,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,17,58,317,5.619047619,4,1.619047619,2695,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,18,160,170,3.736842105,4.76,1.023157895,3608,incorrect,0
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,19,299,119,6.45,3.421052632,3.028947368,3660,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,20,339,332,6.75,4.15,2.6,3273,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,21,85,174,3.130434783,3.789473684,0.659038901,3814,incorrect,0
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,22,89,349,5.526315789,4.142857143,1.383458646,5326,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,23,230,30,5.9,2.333333333,3.566666667,1715,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,24,299,58,6.45,5.619047619,0.830952381,3097,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,25,339,85,6.75,3.130434783,3.619565217,1770,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,26,320,160,4.65,3.736842105,0.913157895,4454,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,27,230,89,5.9,5.526315789,0.373684211,1515,correct,1
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,28,230,339,5.9,6.75,0.85,3856,incorrect,0
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,29,320,299,4.65,6.45,1.8,3196,incorrect,0
-KXgaMOydvufTOGIbXXm,novice,tournamentC,,30,230,320,5.9,4.65,1.25,5295,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,0,121,57,5.178571429,3.260869565,1.917701864,2758,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,1,121,85,5.178571429,3.130434783,2.048136646,3413,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,2,121,42,5.178571429,3.473684211,1.704887218,2001,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,3,121,56,5.178571429,2.52,2.658571429,1453,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,4,121,125,5.178571429,4.483870968,0.694700461,2954,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,5,121,316,5.178571429,5.111111111,0.067460318,5154,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,6,121,82,5.178571429,3,2.178571429,2368,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,7,121,250,5.178571429,5.291666667,0.113095238,5539,incorrect,0
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,8,121,114,5.178571429,2.666666667,2.511904762,1617,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,9,121,159,5.178571429,2.347826087,2.830745342,3086,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,10,121,69,5.178571429,3.117647059,2.06092437,1329,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,11,121,196,5.178571429,4.037037037,1.141534392,1257,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,12,121,7,5.178571429,3.5,1.678571429,1398,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,13,121,96,5.178571429,3.111111111,2.067460318,5078,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,14,121,93,5.178571429,6.166666667,0.988095238,11133,incorrect,0
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,15,121,228,5.178571429,5.294117647,0.115546218,8750,incorrect,0
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,16,121,317,5.178571429,4,1.178571429,3078,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,17,331,121,5.666666667,5.178571429,0.488095238,4515,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,18,331,208,5.666666667,4.0625,1.604166667,3055,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,19,331,306,5.666666667,4.85,0.816666667,3898,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,20,331,w17,5.666666667,4.318181818,1.348484849,3899,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,21,331,195,5.666666667,4.25,1.416666667,1850,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,22,302,331,6.47826087,5.666666667,0.811594203,14111,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,23,302,152,6.47826087,5.388888889,1.089371981,1335,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,24,302,230,6.47826087,5.9,0.57826087,952,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,25,302,273,6.47826087,3.136363636,3.341897234,1196,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,26,302,w19,6.47826087,4.421052632,2.057208238,1525,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,27,302,174,6.47826087,3.789473684,2.688787186,1303,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,28,302,154,6.47826087,3.48,2.99826087,1274,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,29,302,284,6.47826087,2.923076923,3.555183947,1132,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tradeC,,30,302,268,6.47826087,5.392857143,1.085403727,1275,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,0,319,265,3.523809524,4.15,0.626190476,3961,incorrect,0
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,1,49,72,3.785714286,4.55,0.764285714,7633,incorrect,0
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,2,345,321,5.428571429,4.55,0.878571429,3328,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,3,64,289,4.344827586,3.939393939,0.405433647,1655,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,4,236,314,2.25,2.357142857,0.107142857,10226,incorrect,0
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,5,2,141,3.736842105,2.090909091,1.645933014,4279,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,6,w1,15,5.947368421,3.37037037,2.576998051,2246,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,7,19,330,3.739130435,4.65,0.910869565,6960,incorrect,0
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,8,8,279,4.157894737,2.882352941,1.275541796,7437,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,9,344,140,5.518518519,2.8,2.718518519,3071,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,10,111,162,4.6875,3.772727273,0.914772727,2148,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,11,205,254,4.333333333,3.7,0.633333333,7188,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,12,218,50,2.947368421,5.047619048,2.100250627,7929,incorrect,0
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,13,w4,97,4.142857143,3.409090909,0.733766234,5219,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,14,5,47,4.2,2.475,1.725,2798,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,15,277,278,3.8125,5,1.1875,7570,incorrect,0
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,16,205,2,4.333333333,3.736842105,0.596491228,7389,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,17,8,w4,4.157894737,4.142857143,0.015037594,3893,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,18,5,319,4.2,3.523809524,0.676190476,4913,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,19,345,49,5.428571429,3.785714286,1.642857143,2015,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,20,111,236,4.6875,2.25,2.4375,3459,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,21,w1,277,5.947368421,3.8125,2.134868421,1501,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,22,344,19,5.518518519,3.739130435,1.779388084,2414,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,23,64,218,4.344827586,2.947368421,1.397459165,2070,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,24,345,205,5.428571429,4.333333333,1.095238096,1479,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,25,64,111,4.344827586,4.6875,0.342672414,5568,incorrect,0
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,26,344,8,5.518518519,4.157894737,1.360623782,6867,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,27,w1,5,5.947368421,4.2,1.747368421,1376,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,28,w1,64,5.947368421,4.344827586,1.602540835,1234,correct,1
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,29,345,344,5.428571429,5.518518519,0.08994709,6484,incorrect,0
-KXEm-SU_-9spS1-u4vX,novice,tournamentC,,30,w1,345,5.947368421,5.428571429,0.518796992,6078,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,0,27,209,4.166666667,3.142857143,1.023809524,3344,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,1,27,199,4.166666667,4.722222222,0.555555555,3152,incorrect,0
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,2,w8,27,4.807692308,4.166666667,0.641025641,3216,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,3,w8,101,4.807692308,4.052631579,0.755060729,2056,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,4,w8,157,4.807692308,2.846153846,1.961538462,2519,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,5,w8,69,4.807692308,3.117647059,1.690045249,2744,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,6,w8,197,4.807692308,3.47826087,1.329431438,2016,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,7,321,w8,4.55,4.807692308,0.257692308,2688,incorrect,0
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,8,321,17,4.55,4.428571429,0.121428571,3952,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,9,321,133,4.55,4.590909091,0.040909091,3224,incorrect,0
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,10,321,268,4.55,5.392857143,0.842857143,2721,incorrect,0
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,11,321,275,4.55,4.047619048,0.502380952,2767,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,12,321,96,4.55,3.111111111,1.438888889,2152,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,13,321,225,4.55,4.095238095,0.454761905,1936,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,14,321,26,4.55,6,1.45,13127,incorrect,0
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,15,321,223,4.55,1.736842105,2.813157895,1568,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,16,321,269,4.55,6.222222222,1.672222222,3369,incorrect,0
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,17,321,20,4.55,4.071428571,0.478571429,2559,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,18,341,321,7.05,4.55,2.5,3568,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,19,341,323,7.05,2.388888889,4.661111111,5136,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,20,341,131,7.05,3.214285714,3.835714286,1495,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,21,341,328,7.05,3.764705882,3.285294118,1601,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,22,341,141,7.05,2.090909091,4.959090909,1751,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,23,341,18,7.05,3.52173913,3.52826087,2048,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,24,341,233,7.05,3.571428571,3.478571429,2144,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,25,341,172,7.05,6.108108108,0.941891892,5096,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,26,341,167,7.05,3.684210526,3.365789474,1664,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,27,341,151,7.05,3.333333333,3.716666667,1864,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,28,341,3,7.05,4.263157895,2.786842105,2208,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,29,341,207,7.05,3.481481481,3.568518519,5424,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tradeC,0,30,341,w19,7.05,4.421052632,2.628947368,2208,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,0,24,292,3.277777778,3.117647059,0.160130719,3832,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,1,142,247,5.684210526,4,1.684210526,5040,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,2,191,1,3.823529412,3.434782609,0.388746803,7985,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,3,w14,41,6.1875,3.333333333,2.854166667,4031,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,4,280,47,3.75,2.475,1.275,4311,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,5,73,193,4.769230769,4.173913043,0.595317726,8720,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,6,289,115,3.939393939,3.5,0.439393939,7432,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,7,336,22,5.529411765,3.076923077,2.452488688,5064,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,8,121,320,5.178571429,4.65,0.528571429,3895,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,9,241,311,4.869565217,2.608695652,2.260869565,2344,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,10,219,148,3.88,3.105263158,0.774736842,6312,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,11,329,130,5.166666667,4.555555556,0.611111111,4048,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,12,332,266,4.15,5.074074074,0.924074074,3513,incorrect,0
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,13,74,220,5.473684211,2.464285714,3.009398497,2951,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,14,240,304,4.0625,2.473684211,1.588815789,3056,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,15,140,303,2.8,2.733333333,0.066666667,5327,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,16,332,142,4.15,5.684210526,1.534210526,9856,incorrect,0
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,17,219,240,3.88,4.0625,0.1825,5992,incorrect,0
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,18,280,24,3.75,3.277777778,0.472222222,5648,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,19,121,74,5.178571429,5.473684211,0.295112782,3744,incorrect,0
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,20,w14,289,6.1875,3.939393939,2.248106061,3903,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,21,329,73,5.166666667,4.769230769,0.397435898,3505,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,22,191,140,3.823529412,2.8,1.023529412,2672,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,23,241,336,4.869565217,5.529411765,0.659846548,6919,incorrect,0
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,24,121,241,5.178571429,4.869565217,0.309006212,4840,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,25,w14,280,6.1875,3.75,2.4375,4623,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,26,332,191,4.15,3.823529412,0.326470588,2497,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,27,329,219,5.166666667,3.88,1.286666667,2520,correct,1
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,28,329,w14,5.166666667,6.1875,1.020833333,1687,incorrect,0
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,29,332,121,4.15,5.178571429,1.028571429,8816,incorrect,0
-KZ7mT1jSrH9FZtJh7ae,expert,tournamentC,1,30,332,329,4.15,5.166666667,1.016666667,6400,incorrect,0
-KZ8Ph4VPFJV-a26pZ3i,expert,tradeC,1,0,125,146,4.483870968,3.708333333,0.775537635,2602,correct,1
-KZ8Ph4VPFJV-a26pZ3i,expert,tradeC,1,1,125,144,4.483870968,3.363636364,1.120234604,1377,correct,1
-KZ8Ph4VPFJV-a26pZ3i,expert,tradeC,1,2,125,83,4.483870968,2.947368421,1.536502547,1430,correct,1
-KZ8Ph4VPFJV-a26pZ3i,expert,tradeC,1,3,125,312,4.483870968,2.24137931,2.242491658,1631,correct,1
-KZ8Ph4VPFJV-a26pZ3i,expert,tradeC,1,4,103,125,5.555555556,4.483870968,1.071684588,1377,correct,1
-KZ8Ph4VPFJV-a26pZ3i,expert,tradeC,1,5,103,233,5.555555556,3.571428571,1.984126985,2464,correct,1
